ID,Latitude,Longitude,Shop Weight
0,-79.38358217499999,43.844853855000004,20
0,-79.45792379999999,43.80984146666667,15
0,-79.57967633333332,43.65027856666666,9
0,-79.6480637,43.51273976,5
0,-79.23242586666666,43.75800846666666,15
0,-79.74023059999999,43.59722866,5
0,-79.72498465714285,43.59075798571429,7
0,-79.72245966,43.58888414999999,10
0,-79.73422118571429,43.59750558571428,7
0,-79.77970680416666,43.59788307083334,24
0,-79.78880576875,43.5941878625,16
0,-79.79047033684209,43.59887742631579,19
0,-79.41487721428572,43.778641714285705,7
0,-79.64322028,43.497469,5
0,-79.64445434,43.496452700000006,5
0,-79.36894341599998,43.767728016,25
0,-79.65531238,43.51612758,5
0,-79.3855314631579,43.7691923736842,38
0,-79.71723605384615,43.67916212307693,13
0,-79.60145896,43.62231458,5
0,-79.38810062,43.67033170666668,15
0,-79.66090747058821,43.61548545294118,17
0,-79.719179075,43.678015325000004,8
0,-79.6761670181818,43.63169413636363,11
0,-79.62121893999999,43.58285411999999,5
0,-79.54613001428572,43.79262535714286,14
0,-79.3989779970588,43.707411476470575,68
0,-79.61130288333332,43.77631036666667,24
0,-79.82309110000001,43.73377124736842,19
0,-79.77080125454545,43.693249981818184,11
0,-79.71635352,43.724745780000006,5
0,-79.64785142000001,43.64952122,5
0,-79.66493541,43.666650159999996,10
0,-79.64285094,43.668572999999995,5
0,-79.62670899999998,43.63117532,5
0,-79.62904187999999,43.64074029999999,15
0,-79.61415898666668,43.63220823999999,15
0,-79.62401869333333,43.63178524666667,15
0,-79.70059281818182,43.74154827272727,11
0,-79.69748419999999,43.7430126,5
0,-79.70595484545454,43.735816536363636,11
0,-79.63166288,43.5110067,5
0,-79.65186827142858,43.69640547142857,7
0,-79.69365937142857,43.70760841428571,7
0,-79.692707876,43.706757324,25
0,-79.55588321538463,43.60960177692308,13
0,-79.59333142,43.68283444,5
0,-79.53886090546446,43.82538519398908,183
0,-79.29324676923078,43.72549615384615,13
0,-79.28653524000002,43.72226922000001,50
0,-79.51152619682539,43.721649074603185,63
0,-79.41205331044776,43.76855371044777,67
0,-79.41796347142856,43.67194524285714,7
0,-79.57760046000001,43.59061432,5
0,-79.89838123466663,43.64864324266667,75
0,-79.90409078181818,43.65157837272728,11
0,-79.87477062622949,43.51837580819674,61
0,-79.29766618749998,43.759321625,16
0,-79.71983055714286,43.48504055714285,7
0,-79.76138543636362,43.7305271,11
0,-79.76265419333332,43.73102818666667,15
0,-79.76755666666666,43.73111488888889,27
0,-79.41595402352941,43.84194869411765,17
0,-79.41089680869564,43.84313959999999,23
0,-79.41335605714286,43.84258707142857,7
0,-79.2612285,43.792330916666664,12
0,-79.57545326249999,43.6307789125,8
0,-79.704766,43.57543994,5
0,-79.71234226,43.58041398,5
0,-79.71068752857143,43.57974387142857,7
0,-79.71219186428571,43.58092629285715,14
0,-79.70175063999999,43.57344603999999,5
0,-79.37194786,43.76987686,5
0,-79.54562041428572,43.679363571428574,7
0,-79.51971984117648,43.66169694264707,68
0,-79.46445807777779,43.69890101111111,9
0,-79.24884349999999,43.735945699999995,10
0,-79.24828133333334,43.735584777777774,9
0,-79.4649202222222,43.721926,9
0,-79.36987127826086,43.64432380869566,23
0,-79.28507325,43.72793266666667,12
0,-79.46489586,43.72280443999999,5
0,-79.35014418928571,43.72703161428573,28
0,-79.31664866666667,43.725745124999996,24
0,-79.28961521052632,43.74707447368421,19
0,-79.24640322222223,43.73778177777777,9
0,-79.35345942000001,43.74739234,5
0,-79.25400636363636,43.73590254545454,11
0,-79.34160424000001,43.72573544000001,25
0,-79.31952366,43.66201896,5
0,-79.2860949888889,43.72763942222222,9
0,-79.44419659473684,43.657287089473684,19
0,-79.43320272000001,43.737719090000006,10
0,-79.28913577777779,43.74711222222223,9
0,-79.49805574666668,43.6121885,15
0,-79.28893885714285,43.73292442857143,7
0,-79.283501625,43.72819518749999,16
0,-79.29136586363637,43.727607909090906,22
0,-79.28476850000001,43.72717228571429,14
0,-79.45844386923076,43.725159500000004,13
0,-79.3466634,43.63964598,5
0,-79.67725953636364,43.438015436363635,11
0,-79.8977199,43.33323294,5
0,-79.82050142,43.330377240000004,5
0,-79.80586174285715,43.34162124285714,7
0,-79.80395576875,43.33049241249999,16
0,-79.76853570000002,43.377237300000004,5
0,-79.70646708249998,43.4126989425,40
0,-79.78996038,43.349847579999995,5
0,-79.69556032,43.439747700000005,5
0,-79.7982583625,43.34726672916668,24
0,-79.8067264542857,43.341444474285716,35
0,-79.79196186129032,43.333034454838725,31
0,-79.683098928,43.45799010800001,25
0,-79.80085636,43.34537631333333,15
0,-79.71427898064518,43.483321445161295,31
0,-79.89859972222222,43.3323998,9
0,-79.791211,43.391095528571434,7
0,-79.37141791,43.76916695999999,10
0,-79.57610067857142,43.64223115,14
0,-79.62048574,43.58536732,5
0,-79.61861247083333,43.58237813333333,24
0,-79.62466778333334,43.61221318333333,6
0,-79.69441661111111,43.740767749999996,36
0,-79.69653733333332,43.741900333333334,15
0,-79.6955999625,43.7392093625,8
0,-79.69784529090909,43.73978066363636,11
0,-79.76994631923077,43.72393814999999,26
0,-79.4083802647059,43.877696288235285,17
0,-79.77320216000001,43.7198109,5
0,-79.78308188750002,43.7059138875,8
0,-79.33042656,43.67741848000001,5
0,-79.3326818,43.662864479999996,5
0,-79.33154736,43.66690062,5
0,-79.01887240526315,43.86543129473685,19
0,-79.01574204285714,43.864706885714284,7
0,-79.01534607599999,43.866715607999986,25
0,-79.01298786315787,43.867489815789476,19
0,-79.80678228000001,43.35556919999999,15
0,-79.43611030666666,43.79516150666667,15
0,-79.38612348571428,43.66775942857142,7
0,-79.45483619,43.73256972,10
0,-79.4547070125,43.73223753750001,8
0,-79.53726902222223,43.83076872222223,9
0,-79.53282720000001,43.84917614285713,35
0,-79.353814725,43.845869475,16
0,-79.1195927142857,43.81509870714286,14
0,-79.59549104285715,43.597811071428566,7
0,-79.59587684285714,43.59761902857143,7
0,-79.35853944197531,43.813021518518525,81
0,-79.44713946,43.90884593333333,15
0,-79.44214226,43.89578314,5
0,-79.4411167090909,43.89222317272728,11
0,-79.4400507,43.88134873333333,9
0,-79.02705858888889,43.83145974444444,9
0,-79.02533374545455,43.84173145454545,11
0,-79.26056296250002,43.966602699999996,8
0,-79.26862389090908,43.96709979090908,11
0,-79.6282108,43.58926972,5
0,-79.6998521631579,43.73878081052632,19
0,-79.54180540714287,43.785711128571435,14
0,-79.55050057999999,43.78998686999999,10
0,-79.54792787777777,43.785224355555556,9
0,-79.54929297272726,43.789767027272724,11
0,-79.54965879333334,43.78501040666665,15
0,-79.554637075,43.788859875,16
0,-79.39574721,43.69820144,10
0,-79.39005962857144,43.69802477142857,7
0,-79.30660968571428,43.846235,35
0,-79.42971433333334,43.84190276666667,15
0,-79.43136196363636,43.841940854545456,11
0,-79.43327834,43.850358490000005,10
0,-79.42987273749999,43.8423768375,8
0,-79.40835634,43.84467056,5
0,-79.54620816666667,43.69668136666667,6
0,-79.29382640000003,43.803448111111116,45
0,-79.30548151515153,43.77976966666668,33
0,-79.54017198,43.67280548,5
0,-79.56670736,43.683868479999994,5
0,-79.518976725,43.6875291625,8
0,-79.50269019230768,43.70132832307692,13
0,-79.32821283157895,43.66106426315789,19
0,-79.64874030000001,43.52188858000001,5
0,-79.60024165555555,43.735497233333334,9
0,-79.60495620588235,43.74011,34
0,-79.60601046666666,43.737175844444444,9
0,-79.57944918,43.73913222,5
0,-79.60707524705882,43.775538676470596,17
0,-79.6083405,43.7739989,13
0,-79.60813485,43.7736459,6
0,-79.60863274285715,43.7752204,7
0,-79.60781393846153,43.77554503846154,13
0,-79.88440004285714,43.51102437142857,7
0,-79.88265654,43.51390664,5
0,-79.53112218461538,43.62076681538462,13
0,-79.54050961000002,43.616938733333335,30
0,-79.54200598571428,43.61794414285715,7
0,-79.54467505714287,43.61579008571429,7
0,-79.54780438571429,43.616964571428575,7
0,-79.5454028642857,43.62036042857143,14
0,-79.58962626,43.603559659999995,5
0,-79.58489610000001,43.60930462,5
0,-79.58865155999999,43.60443666,5
0,-79.57951538,43.614665110000004,10
0,-79.57306516666667,43.61853696666666,6
0,-79.57196882000001,43.61846761999999,5
0,-79.56917000000001,43.616515914285706,7
0,-79.56976892,43.617046599999995,5
0,-79.58042398571429,43.61322080000001,7
0,-79.56557935789475,43.627229936842106,19
0,-79.56237105555554,43.61324663333333,9
0,-79.5423175111111,43.62769581111112,9
0,-79.54174162000001,43.62639462,5
0,-79.51844277000001,43.62942251,10
0,-79.52820254285713,43.62120955714287,7
0,-79.52051827777778,43.62272515555556,9
0,-79.54602086470587,43.6319947882353,17
0,-79.54560633846154,43.63119711538461,13
0,-79.54295611538463,43.63413883076923,13
0,-79.5434552,43.63245574,5
0,-79.54227178000001,43.63457366,5
0,-79.72340595714284,43.588308142857144,7
0,-79.57756782307693,43.70251715384615,13
0,-79.64380390000001,43.59680251111112,9
0,-79.59305951,43.71398129000001,10
0,-79.5900613875,43.7164393125,8
0,-79.58615001999999,43.71464084,5
0,-79.43373235,43.85354483333334,6
0,-79.43363729090908,43.85329033636363,11
0,-79.56171199999999,43.70416916,5
0,-79.56190084,43.70345214,5
0,-79.5686199,43.71389802,5
0,-79.5710427,43.71955491428571,7
0,-79.56969741428573,43.716400185714285,7
0,-79.57687068,43.71230982000001,5
0,-79.19661060869566,43.80032469565217,23
0,-79.5733838,43.691594820000006,5
0,-79.5658885,43.697455000000005,9
0,-79.30080877777777,43.812104055555565,18
0,-79.3010402857143,43.80807957142857,7
0,-79.06983299411765,43.842401905882355,17
0,-79.06794224705881,43.84384729411765,17
0,-79.06409301666666,43.84280406666667,6
0,-79.04125868000001,43.85834886,5
0,-79.02389371538462,43.86216636923078,13
0,-79.01293622,43.86532562,5
0,-79.0200446,43.86209811428572,7
0,-79.33362912499999,43.774972375,8
0,-79.69460864444444,43.48228443333333,9
0,-79.69566125714287,43.48147711428572,7
0,-80.10355984444445,43.940126722222224,9
0,-80.10400004444445,43.9410424,9
0,-79.70298512,43.474690179999996,5
0,-79.52356752857143,43.61236648571428,7
0,-79.5159357,43.61802468,5
0,-79.52813800000001,43.625673600000006,5
0,-79.52785739999999,43.625370800000006,5
0,-79.50206538888888,43.623347188888886,9
0,-79.50322285000001,43.6266305,20
0,-79.5304702,43.6357378,5
0,-79.5306531,43.631751879999996,5
0,-79.30953014285714,43.74287157142857,7
0,-79.37901775999998,43.711547280000005,5
0,-79.39073176153845,43.70885665384616,13
0,-79.72132906666664,43.71822446666667,15
0,-79.42422333333333,43.812140813333336,15
0,-79.41236411111112,43.80476244444445,9
0,-79.421099,43.80465930769231,13
0,-79.37822152,43.671702435,20
0,-79.52843324444444,43.7365066,9
0,-79.360564,43.811977600000006,5
0,-79.60839371428571,43.774499742857145,14
0,-79.57837091052632,43.782229447368415,19
0,-79.53424702941177,43.795586647058826,17
0,-79.54748955185187,43.79381983333332,27
0,-79.38626895454546,43.6990774,11
0,-80.10260258709677,43.93148889999999,31
0,-80.06412588235294,43.927093070588235,17
0,-80.06287006153845,43.92752496153845,13
0,-80.09490129444445,43.92978608333334,18
0,-79.03229986666666,43.84018523333333,9
0,-79.03343640526316,43.839676273684205,19
0,-79.48875841818182,43.757046654545455,11
0,-79.49149037692307,43.78309175384615,13
0,-79.43536105714284,43.795529185714294,7
0,-79.41846668749999,43.79338,16
0,-79.42317527272728,43.80155930303031,33
0,-79.42209401739129,43.80280621304349,23
0,-79.42348946153847,43.802173461538466,13
0,-79.42177926315789,43.80123668421052,19
0,-79.42317635714286,43.803138257142855,7
0,-79.42707967999999,43.852856259999996,5
0,-79.42725772857143,43.853352928571425,7
0,-79.42749114,43.853634940000006,5
0,-79.42719022,43.85314298,5
0,-79.35665939999998,43.8476225,9
0,-79.27868568000001,43.86926734,5
0,-79.28054936,43.86891604,5
0,-79.27951064444444,43.86921111111111,9
0,-79.29793983333334,43.762786777777784,18
0,-79.2688148888889,43.773510333333334,9
0,-79.28356070833334,43.76604695833334,24
0,-79.300856,43.7652734,5
0,-79.2797305666667,43.76656796666667,30
0,-79.292502875,43.76359225,8
0,-79.44086203846155,43.89081289230769,13
0,-79.44513751111111,43.902062388888886,9
0,-79.44069266,43.88913863999999,5
0,-79.44614812222223,43.91093036666666,9
0,-79.45958146000001,43.9846263,5
0,-79.421691,43.79840908333333,12
0,-79.42130276923078,43.79892276923078,13
0,-79.42117427272727,43.799527818181815,22
0,-79.90300992,43.650555100000005,5
0,-79.89325132727272,43.648899490909095,11
0,-79.8811693909091,43.64959926363636,11
0,-79.88504774,43.64996966,5
0,-79.87920848888889,43.52020993333333,9
0,-79.80677218888887,43.55178326111111,18
0,-80.06916455555555,43.751683111111106,9
0,-79.43905757333333,43.667882846666664,15
0,-79.62144102,43.57639848,5
0,-79.62145578,43.58270331999999,5
0,-79.6210972,43.5827545,8
0,-79.3746282875,43.7035302125,8
0,-79.24593975862068,43.77421203448276,29
0,-79.23247346666668,43.7804634,15
0,-79.24504453333333,43.79335433333333,15
0,-79.1665675,43.771869323529415,17
0,-79.00745769999999,43.84687977777778,9
0,-79.30654380833334,43.85256893333334,12
0,-79.5998917142857,43.59370908571429,14
0,-79.72630083636363,43.65788309090909,11
0,-79.68206890714286,43.45673392142857,14
0,-79.6799477,43.45630667777778,9
0,-79.65245679333333,43.606030913333335,15
0,-79.644686775,43.59586608749999,8
0,-79.60817277999999,43.58804272,5
0,-79.57146284444444,43.5636538,9
0,-79.61017681428572,43.585009285714285,7
0,-79.58232405999999,43.61148786,5
0,-79.59386568,43.599730820000005,5
0,-79.58929638,43.60549806,5
0,-79.48471456666667,44.068705200000004,9
0,-79.48005474285712,44.057261042857135,14
0,-79.47904018,44.05281848,5
0,-79.55628336923077,43.5798495076923,13
0,-79.57125439999999,43.564205122222226,9
0,-79.56517904,43.571200899999994,5
0,-79.4593832,43.8093272,5
0,-79.38164542857143,43.78775842857142,7
0,-79.5364208,43.6166326,5
0,-79.52970674999999,43.647215237500006,16
0,-79.51651657142858,43.64659907499999,28
0,-79.537813,43.638113714285716,7
0,-79.6836502,43.578840822222226,9
0,-79.40571657777777,43.6754552,9
0,-79.35857914285715,43.848047185714286,14
0,-79.35687460666668,43.84860607333333,15
0,-79.39464511764704,43.67146225098039,51
0,-79.38853338571428,43.669238304761905,21
0,-79.14834631818182,43.797171818181816,11
0,-79.485225964,44.056508584,75
0,-79.7146661625,43.5453053375,8
0,-79.25081076666667,43.851251266666665,21
0,-79.71754909999999,43.552895562500005,8
0,-79.79718547142856,43.69821555714286,7
0,-79.81551275000001,43.68395671428572,28
0,-79.312418275,43.68614466666667,12
0,-79.31248804,43.6859688,5
0,-79.31177775714285,43.685579157142854,7
0,-79.29467136842104,43.72558503947368,76
0,-79.73376268,43.66418354399999,25
0,-79.61203601999999,43.61452820000001,5
0,-79.53704402,43.66423596,5
0,-79.6154213818182,43.63252839090909,22
0,-79.46629431818181,43.985603972727276,11
0,-79.71734701111112,43.86390683333333,9
0,-79.64938426666666,43.770344244444445,9
0,-79.67778412857142,43.8966452,7
0,-79.39940567857143,43.70926394285714,14
0,-79.46541244,43.75863604,5
0,-79.71834434347825,43.48295704782608,23
0,-79.8114368851852,43.406482085185196,27
0,-79.41151089999998,43.76209483333334,6
0,-79.71400741000001,43.5787887,10
0,-79.46912108333333,43.66566481666666,6
0,-79.46993067142857,43.66567405714285,7
0,-79.46955552,43.6656846,5
0,-79.47013651428573,43.66580711428572,7
0,-79.4698749,43.66573471666667,6
0,-79.69436236000001,43.706382500000004,5
0,-79.03628807777778,43.8412992,9
0,-79.20477490909089,43.796831000000005,11
0,-79.51886032,43.603641800000005,5
0,-79.51865638333332,43.60376698333334,6
0,-79.53888244,43.60345804000001,5
0,-79.53904948571429,43.60340485714285,7
0,-79.49216542000002,43.61332452,5
0,-79.49248878571429,43.61293553571429,14
0,-79.03125327837839,43.86089323783784,37
0,-79.057776625,43.833518425,8
0,-79.41846922857142,43.70222535714286,7
0,-79.39668718666668,43.644079313333336,15
0,-79.39784129999998,43.641878899999995,9
0,-79.39998474545456,43.71642858181818,11
0,-79.4030732,43.726831399999995,5
0,-79.46869838,43.66426068,5
0,-79.48129084705884,43.649709794117655,17
0,-79.37676970999999,43.6604527,10
0,-79.35006042857141,43.67812382857142,7
0,-79.3501392625,43.67812855,8
0,-79.35616390000001,43.677000750000005,8
0,-79.35220588333333,43.6777557,6
0,-79.50859988333333,43.648292733333335,6
0,-79.5081647125,43.648326975,8
0,-79.49940148666666,43.60241987333333,15
0,-79.51205304,43.59890728,5
0,-79.45297242857143,43.69477871428571,7
0,-79.42250285555555,43.649739499999995,9
0,-79.42356573999999,43.6496705,5
0,-79.36507444285714,43.77879885714286,7
0,-79.3437894,43.70691892727273,11
0,-79.44559211333333,44.00390967333335,15
0,-79.44693195599999,44.0073452,25
0,-79.44615974062503,44.011981787499984,32
0,-79.4466183,44.008857135000014,20
0,-79.41764654,44.010658039999996,5
0,-79.41938326000002,44.01109778,5
0,-79.73237571818183,43.876004954545465,11
0,-79.72453945454545,43.87158004545455,11
0,-79.51767904444444,43.754465255555566,9
0,-79.41014555166664,43.76265295333334,60
0,-79.68053834999999,43.467868312499995,8
0,-79.2372444,43.73958319999999,5
0,-79.23659380000001,43.739755800000005,5
0,-79.24235585714287,43.79986271428571,7
0,-79.43395925000002,43.640897287499996,8
0,-79.49591965416668,43.66552170416668,24
0,-79.91653716,43.53586494000001,10
0,-79.36599104,43.70859108,5
0,-79.25140718518517,43.77396685185186,27
0,-79.382401625,43.6589100125,8
0,-79.58691914444447,43.5598813,9
0,-79.58137810000001,43.556293739999994,5
0,-79.61452466666665,43.53123026666666,6
0,-79.58424342,43.55428438,5
0,-79.58278002857142,43.55478764285714,7
0,-79.58409271999999,43.55266864000001,5
0,-79.59306216666666,43.549779683333334,6
0,-80.12124354545455,43.903556481818185,11
0,-80.09899868571429,43.93000905714286,7
0,-80.09763072857143,43.93127265714286,7
0,-80.10055292,43.9292871,5
0,-79.55651572000001,43.6160563,5
0,-79.265135,43.872449,10
0,-79.39550333333334,43.6700315888889,9
0,-79.28597876923075,43.780121769230774,26
0,-79.285761375,43.784270125,8
0,-79.44006088095239,43.88748685238095,21
0,-79.44062629999999,43.88819405714286,7
0,-79.29208488571429,43.89490381428571,7
0,-79.06913652068964,43.846093472413784,29
0,-79.07167923333334,43.84575843333334,9
0,-79.07496599999999,43.84837544545455,11
0,-79.39289476,43.68702451,10
0,-79.39151598571429,43.711211442857156,7
0,-79.38999184000002,43.70705119,10
0,-79.42676515555554,43.82837937777778,9
0,-79.37993100000001,43.65499247142857,7
0,-79.51085287999999,43.64774016,5
0,-79.51049335999998,43.64783645999999,5
0,-79.51043821666667,43.647864533333326,6
0,-79.50873074,43.64819784,5
0,-79.33750486956522,43.722809043478264,23
0,-79.5868418764706,43.6379075117647,17
0,-79.51306464285713,43.65924757142857,14
0,-79.42407024137933,43.840758072413784,29
0,-79.32164624,43.8593273,10
0,-79.32057534,43.8594824,10
0,-79.87536531999999,43.53672441333334,15
0,-79.86709042500003,43.542599980000006,20
0,-79.87112712857143,43.541028685714295,7
0,-79.34105458333333,43.72562275000001,24
