Node ID,Node OSMID,X,Y,Node Weight,Number Deliveries
0,31362018.0,263.5653367134055,-56.43499427056963,0.00015542227358662146,156
0,31361920.0,258.51903404393306,-52.22118389006482,0.00016616909820495928,179
0,31361919.0,270.02323780859115,-53.39773309202201,5.0272987948907174e-05,59
0,31361922.0,266.96520268166387,-53.072875853959886,5.0272987948907174e-05,50
0,31361929.0,257.46056142609996,-42.57719172188172,5.0272987948907174e-05,47
0,31361932.0,279.4730580090445,-62.077705929487365,5.0272987948907174e-05,48
0,31362066.0,276.3255748829479,-55.82595629221737,5.0272987948907174e-05,45
0,31362068.0,277.24088506729277,-61.855072672318784,5.0272987948907174e-05,50
0,31362107.0,278.54906200994174,-56.00588530214054,5.0272987948907174e-05,37
0,31362108.0,270.25179917612604,-55.463804253728995,5.0272987948907174e-05,33
0,32188011.0,279.04547959841875,-39.5232619889307,0.0001413181478797852,143
0,32441282.0,206.16788207688478,-11.39741278865904,0.00020036511341564448,197
0,32441334.0,217.52235543593906,-12.702273473680634,0.00020036511341564448,186
0,32441343.0,222.058673003251,-13.209790121625701,0.00020036511341564448,191
0,32441287.0,205.86549817285686,-7.419949986379606,0.00019806345854569453,185
0,32441273.0,194.71881723896877,-6.131533164681969,0.0001524283916881151,170
0,32441437.0,190.44751984237973,-13.534168714529642,0.0001524283916881151,149
0,32441247.0,180.92260927219013,-8.204340201142031,0.00015828636291727349,156
0,32441481.0,180.18741116407818,-20.775987610203856,0.00015827771007941653,157
0,32441262.0,195.88864713300154,-26.529279905231306,0.0001070009929391026,101
0,32441434.0,190.70180826646083,-22.139265879003233,0.0001070009929391026,114
0,32441456.0,196.01219731961464,-22.99041856109534,0.0001070009929391026,105
0,32441478.0,190.71361837183758,-16.861011191285343,0.0001070009929391026,116
0,20964463.0,162.6543068436713,-25.656914675416147,0.0001357284146241924,140
0,20964535.0,164.6390559297497,-25.934671438829582,0.0001357284146241924,163
0,20964567.0,169.72288939647115,-26.59822418282488,0.0001357284146241924,115
0,32441428.0,187.21693989007326,-28.819810954358672,0.00013574572029990633,123
0,32441431.0,186.79580574106512,-23.03331009522003,0.0001357284146241924,127
0,32441440.0,185.1094921303693,-21.640007913428008,0.0001357284146241924,132
0,32441487.0,174.47041642290515,-18.081319628719484,0.00013573706746204938,142
0,32441490.0,172.24579609923876,-21.468770510480226,0.0001357284146241924,139
0,32441498.0,180.74978651888432,-24.615769132853757,0.0001357284146241924,159
0,32441501.0,181.1153993386033,-28.066487936989915,0.00013573706746204938,138
0,32441511.0,186.95299873803197,-25.373461310291077,0.0001357284146241924,140
0,20953649.0,108.85932178376288,13.987680882951963,1.8170959499605003e-05,12
0,20953675.0,122.06324090015005,5.889915845336873,1.8170959499605003e-05,15
0,20954142.0,130.4220748721118,16.403166152940912,1.8170959499605003e-05,18
0,20954143.0,135.15735572753147,15.805281197660861,1.8170959499605003e-05,16
0,20954163.0,135.03499944020678,20.444995447120846,1.8170959499605003e-05,11
0,20954348.0,133.75586263931473,5.82258137997519,1.8170959499605003e-05,15
0,20954187.0,95.43505480560816,38.80580952146306,8.55765664052826e-05,79
0,20954206.0,128.78856366534455,35.265373772983594,8.55765664052826e-05,80
0,20954232.0,115.39842904840498,36.68656342122836,8.55765664052826e-05,74
0,20954233.0,120.73589916412675,36.167474639996044,8.55765664052826e-05,93
0,20954234.0,126.89196037878719,35.48327490982092,8.55765664052826e-05,90
0,20954235.0,114.8831134143461,40.62055122902393,8.55765664052826e-05,91
0,20954241.0,122.43216173112432,41.6611454631925,8.55765664052826e-05,78
0,20954310.0,125.79965982184422,44.752006548161035,8.55765664052826e-05,89
0,20954311.0,130.43951679378551,47.01301234850871,8.55765664052826e-05,92
0,20953656.0,119.54246050187976,30.66794135086525,7.060715691275087e-05,65
0,20953650.0,112.44077445759831,18.38836611826082,6.242157230007166e-05,66
0,20953651.0,115.18553940803258,21.927460779184912,6.242157230007166e-05,63
0,20953652.0,116.00909735522555,22.753715019573292,6.242157230007166e-05,65
0,20953653.0,117.90995262791876,25.069353488436036,6.242157230007166e-05,53
0,20954018.0,95.9761797677761,22.32302770994329,6.242157230007166e-05,68
0,20954021.0,95.88058174166417,22.862164366473962,6.242157230007166e-05,52
0,20954152.0,112.53314420366542,24.70492541410067,6.242157230007166e-05,59
0,20954186.0,96.23507874228108,32.77398266890145,6.242157230007166e-05,61
0,20953648.0,106.428472256845,11.277914380010316,3.2240473855013445e-05,41
0,20954026.0,95.00774617073739,23.044889120334346,3.2240473855013445e-05,33
0,20954030.0,94.93635316592463,22.427204868365607,3.2240473855013445e-05,18
0,20954100.0,92.76488344786594,21.37268389343876,3.2240473855013445e-05,35
0,20954107.0,101.28782164957238,19.429719383661677,3.2240473855013445e-05,47
0,20954109.0,76.5262316175399,30.910772916665564,3.2240473855013445e-05,29
0,20954175.0,96.7991938235773,28.50144733746015,3.2240473855013445e-05,33
0,20954191.0,86.38443821498959,33.75228904949677,3.2240473855013445e-05,32
0,20954207.0,71.85138284739378,39.57162593943394,3.2240473855013445e-05,30
0,20954218.0,85.84869005059045,37.779190779609735,3.2240473855013445e-05,31
0,20953452.0,96.47050127266402,-4.309447094696452,4.496014550473695e-05,56
0,20953475.0,89.01459989868636,4.391147585818089,4.496014550473695e-05,36
0,20953659.0,94.95147870451092,3.544684461123552,4.496014550473695e-05,39
0,20953810.0,73.85922329694495,17.660514925056304,4.496014550473695e-05,40
0,20953813.0,70.73365822396681,23.571898027646967,4.496014550473695e-05,52
0,20953828.0,84.33146665267395,8.272673249462514,4.496014550473695e-05,42
0,20953845.0,94.2800982789654,9.42051415450328,4.496014550473695e-05,51
0,20954092.0,70.99341983150725,25.019552359158297,4.496014550473695e-05,45
0,20954104.0,69.85755494615933,24.977566114360798,4.496014550473695e-05,47
0,20953473.0,82.24124823878401,2.808878101293658,5.298997903599097e-05,55
0,20953657.0,86.91903178996472,4.721656045047212,5.298997903599097e-05,54
0,20953795.0,72.10436626465753,4.420067224039258,5.298997903599097e-05,70
0,20953796.0,74.96955543091462,8.902380750869042,5.298997903599097e-05,61
0,20953801.0,77.59156066481592,3.7360163693238064,5.298997903599097e-05,53
0,20953807.0,74.23896294370661,9.681918771099163,5.298997903599097e-05,47
0,20953837.0,69.20487391023562,15.661707559884007,5.298997903599097e-05,53
0,25832087.0,67.7619994403376,6.6755447914670185,5.298997903599097e-05,52
0,25832088.0,68.66474387591143,6.930858705163473,5.298997903599097e-05,50
0,25832756.0,47.66673462282188,17.883688282503954,5.298997903599097e-05,52
0,25832762.0,48.76721969555547,13.379605081563113,5.298997903599097e-05,52
0,25832784.0,55.50769325931333,7.8667681563090355,5.298997903599097e-05,41
0,25832790.0,54.901067905958826,16.63390083556601,5.298997903599097e-05,56
0,27459055.0,65.63061406887664,16.206692388636156,5.298997903599097e-05,46
0,20953448.0,83.1684707551808,-4.465528737352997,5.6797227693051064e-05,56
0,20953450.0,91.23000977755464,-4.048876403216582,5.6797227693051064e-05,67
0,20953468.0,93.07398916510874,-8.231988408537518,5.6797227693051064e-05,60
0,20953485.0,79.44549533663167,-7.94043600058626,5.6797227693051064e-05,57
0,20953678.0,72.05391512015558,-3.0643584938025015,5.6797227693051064e-05,41
0,20964448.0,53.26796073173273,-1.7422370263893754,5.6797227693051064e-05,51
0,25832084.0,56.34633697756681,0.062431889920162575,5.6797227693051064e-05,52
0,25832085.0,65.06806647159465,5.460103218084669,5.6797227693051064e-05,57
0,25832092.0,71.73553515000458,2.6977278262600066,5.6797227693051064e-05,49
0,20953775.0,84.15007038197109,-16.854730855451635,0.0006823800990751665,712
0,25628935.0,67.45686713020496,-22.13761622207926,0.00034019497318403346,347
0,25813506.0,73.34384169021178,-19.744417449404864,0.00034019497318403346,343
0,25813508.0,73.71335364946754,-22.882923428342338,0.00034019497318403346,336
0,25813510.0,74.35869708507971,-28.057602322233606,0.00034019497318403346,354
0,25832868.0,73.39154516658209,-15.492431672118983,0.00034019497318403346,353
0,25813496.0,87.04311633702491,-41.45909939817352,0.00031774951178309283,309
0,32756002.0,89.12208893351999,-59.60800666250907,0.0002270677710422069,222
0,32757772.0,93.49962732388258,-60.17442425799322,0.00047163158023117634,447
0,32759204.0,96.52442877649537,-60.56885247882951,0.00047163158023117634,496
0,32759206.0,101.07129033918045,-61.1451343257022,0.00047164023306903326,428
0,32755981.0,91.4806730736982,-42.006896100876475,0.00034855361455385175,314
0,32757779.0,99.76872653361124,-50.17741382973395,0.00034855361455385175,354
0,32757786.0,100.55630734184842,-57.45799831398995,0.00034855361455385175,344
0,31037745.0,111.87673430992936,-48.68641260843697,0.00014257280936904362,143
0,32757777.0,99.03034854609086,-42.883004149945464,0.00014256415653118667,138
0,32757784.0,99.53465432870416,-48.05212314226537,0.00014256415653118667,147
0,32757788.0,111.95755202685905,-49.54818932875446,0.00014256415653118667,136
0,32758041.0,104.9908547097366,-43.667782848954175,0.00014256415653118667,149
0,32758043.0,105.50667530893315,-48.74937117240961,0.00014256415653118667,148
0,20953415.0,103.46276008363475,-14.893454831595363,5.674531066590934e-05,54
0,20953417.0,111.7342618301127,-15.620192479134175,5.674531066590934e-05,65
0,20953418.0,112.6318900732067,-15.730226975960477,5.674531066590934e-05,61
0,20953420.0,124.16591007690295,-17.11617165965731,5.674531066590934e-05,61
0,20953421.0,125.14493822480199,-23.380058647551095,5.674531066590934e-05,56
0,20953422.0,124.22293035229359,-19.965510136030844,5.674531066590934e-05,43
0,20953425.0,124.23672277743117,-16.227793071937867,5.674531066590934e-05,62
0,20953439.0,127.60417930827862,-16.688324574950684,5.674531066590934e-05,60
0,20953441.0,128.70469957820478,-17.40405096116433,5.674531066590934e-05,64
0,20953442.0,128.17158285680034,-18.30137043646164,5.674531066590934e-05,54
0,20953772.0,110.65093507401343,-27.092334303285725,5.674531066590934e-05,76
0,20953847.0,110.4417063648757,-34.76328824681809,2.372608140376996e-05,30
0,20964427.0,149.20500815236937,-47.26880007267164,2.372608140376996e-05,19
0,31022264.0,137.74495050629776,-47.495013902658684,2.372608140376996e-05,22
0,31022276.0,139.87646025195227,-47.723287828216144,2.372608140376996e-05,26
0,31022277.0,139.45691684469057,-44.22966659574172,2.372608140376996e-05,20
0,31037744.0,142.855123908299,-48.08023913562806,2.372608140376996e-05,25
0,31037747.0,138.16059152057733,-51.75450206655432,2.372608140376996e-05,30
0,31037749.0,142.19312398595684,-49.86843872018244,2.372608140376996e-05,18
0,31037751.0,125.7543093872855,-46.19338813219406,2.372608140376996e-05,29
0,31037752.0,125.42350045936564,-42.60810103559015,2.372608140376996e-05,30
0,31037753.0,122.88355120780125,-43.313885060687426,2.372608140376996e-05,28
0,31037754.0,125.54070273483649,-43.59857300104068,2.372608140376996e-05,37
0,31037755.0,118.39517531385627,-45.37825677600131,2.372608140376996e-05,20
0,31037756.0,118.02688208098516,-41.762628024528794,2.372608140376996e-05,29
0,31095328.0,133.7468774177205,-47.04384207312137,2.372608140376996e-05,21
0,31095867.0,149.0137472036813,-59.5425237500051,2.372608140376996e-05,21
0,32755969.0,109.87535295349244,-29.399098449707708,2.372608140376996e-05,16
0,31037750.0,126.11647457580511,-50.329021923927485,0.00013652447570703226,122
0,31095620.0,118.40587119115935,-49.46582146005926,0.00013652447570703226,150
0,31095862.0,119.08078624754035,-56.03425908030795,0.00013652447570703226,137
0,31095864.0,126.76520291173983,-56.9145234087955,0.00013652447570703226,129
0,31096312.0,118.75984276273357,-52.751042119692556,0.00013652447570703226,136
0,31096820.0,111.4431196007422,-44.482992174422634,0.00013655908705846007,118
0,31095866.0,138.80793465437273,-58.3077465027925,0.00013458624002707438,136
0,31096313.0,126.46010678612856,-53.60368282020636,0.00013458624002707438,122
0,31096314.0,135.08670193464604,-54.54136420118812,0.00013458624002707438,128
0,31096316.0,119.43215958371638,-59.28901157225937,0.0001814846212117692,179
0,31096319.0,127.13249100509165,-60.22450480803309,0.0001814846212117692,176
0,31096322.0,135.6982645456601,-61.15826929887248,0.0001814846212117692,149
0,31147880.0,130.19209332746232,-63.82127775082972,0.0001814846212117692,203
0,31147883.0,132.72838427661281,-60.88027001132309,0.0001814846212117692,202
0,31147885.0,129.84134195119168,-60.54657174686099,0.0001814846212117692,183
0,31147886.0,130.31885256003443,-60.60096919251782,0.0001814846212117692,182
0,31147888.0,130.16829599094217,-59.10922270994047,0.0001814846212117692,170
0,20953849.0,112.54632952704424,-55.289749141814355,0.00014090281166265136,116
0,31086764.0,127.44488789675597,-63.50758789730094,0.00014086820031122355,123
0,31095613.0,118.305831928732,-68.25836898244847,0.00014086820031122355,129
0,31095617.0,120.20545952003067,-62.64396292494098,0.00014086820031122355,139
0,31095618.0,120.77126383483483,-68.54720214130862,0.00014086820031122355,122
0,31095619.0,119.71163753218661,-62.57160139605571,0.00014086820031122355,139
0,32755993.0,113.28923455919949,-62.718001209307204,0.0001408941588247944,154
0,32757791.0,112.90945860823513,-59.07716958433821,0.0001408941588247944,127
0,29688872.0,114.33552098443943,-73.5848094883313,0.00016979463726702333,155
0,31086757.0,128.00202993350376,-69.40977286178918,0.00016978598442916635,181
0,31086759.0,132.55428069240043,-75.8123550325688,0.00016978598442916635,160
0,31086767.0,128.56925708941617,-75.34255443441498,0.00016980329010488028,164
0,31095615.0,118.55426766138498,-70.95559978805659,0.00016978598442916635,157
0,27559803.0,119.09539936254987,-85.89249194638683,0.0008131763961208947,790
0,27559804.0,122.57303449186838,-86.30661634525063,0.0008131763961208947,835
0,27559805.0,126.1644451389684,-86.73839116298973,0.0008131763961208947,876
0,27558330.0,152.65518021069602,-89.78176908670525,0.00045661025371150285,470
0,27559806.0,129.64610702071695,-87.15282015249568,0.0006869314917879247,711
0,27559809.0,141.64750418615768,-88.56114411281374,0.0006869314917879247,716
0,29688434.0,153.4952276097756,-97.87354648943847,7.858507341686316e-05,83
0,25768704.0,131.2268149688898,-105.16151263259917,0.00020376567869342772,203
0,20953852.0,115.991083890131,-91.26927911696635,0.00024111997972190143,252
0,25768705.0,121.93050577695612,-104.02998283885927,0.00024110267404618753,251
0,29688422.0,116.5082728782404,-97.10656038161483,0.00024110267404618753,258
0,29688419.0,92.69836115291218,-92.58118207127222,0.000595834414829905,579
0,29687908.0,71.98822173893632,-100.76844323047226,0.00031108682663323763,316
0,29687913.0,63.714201756156854,-99.59926283892969,0.00031108682663323763,297
0,29688401.0,64.0181964281519,-102.58167393336271,0.00031108682663323763,312
0,29688453.0,70.39855538388565,-97.17036713843822,0.00031108682663323763,318
0,29688544.0,75.34468811010765,-97.85045766616554,0.0003110954794710946,306
0,29687518.0,65.2154703321853,-114.48874155049612,0.00019995843003636763,209
0,29687656.0,64.3216346946906,-105.53619760006495,0.00019994977719851067,179
0,25628772.0,77.48702512342606,-118.23536683832458,0.001259013866700489,1267
0,3458680.0,118.39049236466781,-140.49411571872974,0.00020630096018551546,211
0,21090716.0,120.65164192461361,-140.03613305741283,0.00020630096018551546,226
0,21099028.0,79.15679012672808,-136.34731421006677,0.00020630096018551546,191
0,21099033.0,120.24927181965995,-140.77754172400432,0.00020630096018551546,203
0,3458699.0,87.39613123119216,-136.01637984199465,0.00015871035197226427,142
0,21099074.0,79.0360149536209,-134.67529390237542,0.00015871035197226427,167
0,25768774.0,78.041702313511,-123.71043393663376,0.00015871900481012122,177
0,25628766.0,22.02632078454235,-117.41141446692995,8.72032999223901e-05,82
0,26240563.0,13.59591366280074,-98.37804538037813,8.72032999223901e-05,69
0,26240577.0,15.084078020816378,-104.33875041416422,8.721195276024706e-05,99
0,26240581.0,22.033804467425853,-114.34928637919438,8.72032999223901e-05,98
0,29604900.0,9.048387715432455,-103.45654037437544,8.72032999223901e-05,82
0,29604906.0,7.399222173342423,-88.28797463989304,8.72032999223901e-05,91
0,29604910.0,10.1581240558221,-115.59867607730234,8.72032999223901e-05,86
0,29605051.0,21.128846739840355,-105.2112490163131,8.721195276024706e-05,94
0,29605052.0,36.9087641736628,-107.46262129156662,8.721195276024706e-05,93
0,29687309.0,37.58998853697949,-113.6573829247427,8.72032999223901e-05,88
0,29687315.0,16.58578092131029,-110.57776933948799,8.72032999223901e-05,94
0,29687316.0,9.662862296052026,-109.52165090396556,8.72032999223901e-05,76
0,29687486.0,17.72834862233549,-116.71598780694785,8.72032999223901e-05,88
0,29687649.0,8.445860711250589,-97.63718190385384,8.72032999223901e-05,76
0,29687652.0,20.532451907156428,-99.3472750079311,8.72032999223901e-05,76
0,29687653.0,36.32473034356099,-101.56906936812129,8.72032999223901e-05,94
0,29687983.0,35.735563676902075,-95.72437330878188,8.722060559810401e-05,91
0,29687984.0,12.609625051141848,-92.50666237316727,8.72032999223901e-05,99
0,29687985.0,11.038688490561526,-92.27595730726216,8.72032999223901e-05,75
0,29687986.0,7.843980696301514,-91.8286368625279,8.72032999223901e-05,81
0,29688108.0,29.325841614566343,-94.86606448117095,8.72032999223901e-05,99
0,29688113.0,29.953497118391624,-100.65583389412086,8.72032999223901e-05,79
0,29688115.0,29.63011101458642,-97.54289674253869,8.72032999223901e-05,85
0,29688116.0,36.03357861678978,-98.56466810083134,8.721195276024706e-05,67
0,29689521.0,14.304511671785349,-101.34679162862267,8.72032999223901e-05,89
0,29689542.0,39.69863176457466,-92.88837662173319,8.72032999223901e-05,110
0,29689630.0,8.160175160550352,-94.7947326444123,8.722925843596096e-05,119
0,29696827.0,46.62014571405916,-93.86756025771251,8.72032999223901e-05,77
0,29824488.0,19.548539302567406,-90.02821875941413,8.72032999223901e-05,109
0,32547297.0,10.577641494282943,-88.74880905442228,8.72032999223901e-05,86
0,32547299.0,12.199434258840938,-88.98204836477271,8.72032999223901e-05,81
0,29689691.0,-10.759327738984666,-79.64693548197533,0.00032256048963155964,342
0,29604953.0,-15.77558214477267,-78.87632549712316,0.00047787892916389767,431
0,29604987.0,-15.719096726757925,-79.39795060159031,0.00047787892916389767,458
0,29696866.0,-20.36601955302058,-78.67332647389844,0.00047787892916389767,461
0,29696869.0,-21.71205194905815,-81.00445021495398,0.00047787892916389767,477
0,29604989.0,-16.69051481413362,-70.69530148001809,0.00014670021302681105,131
0,29604993.0,-16.195951814974705,-75.1961739598546,0.00014670021302681105,159
0,29604709.0,-27.338955703580268,-73.49564570247003,0.0002005554758484975,217
0,29696864.0,-20.58075492302123,-76.5120299343821,0.0002005554758484975,193
0,29604695.0,-27.831684374142696,-69.06814190295495,0.0001974750655714216,199
0,29604707.0,-28.445036508312114,-64.11148739200416,0.0001974750655714216,234
0,29604710.0,-26.898640131981665,-77.3368215300568,7.960610828398381e-05,90
0,29604984.0,-35.8360529185079,-75.95892233171662,7.960610828398381e-05,76
0,29604990.0,-36.63683516294759,-67.90926078687335,7.960610828398381e-05,93
0,29604992.0,-36.20053039530558,-72.17306439038293,7.962341395969773e-05,71
0,29696860.0,-21.96861690902324,-78.26312803012797,7.960610828398381e-05,73
0,29696868.0,-35.535928810294536,-78.84095384116836,7.963206679755468e-05,79
0,29696965.0,-45.44134673864755,-80.30653088911163,0.0003654006898613427,329
0,29696967.0,-40.721347631526896,-81.08114100478701,0.0003653574256720579,366
0,29696972.0,-37.65591012193863,-67.40022287101101,0.000365340119996344,399
0,29696962.0,-52.893940511436995,-65.05815308467027,0.0003718124427133462,377
0,29696963.0,-57.575445518069046,-64.32381443335066,0.0003718124427133462,347
0,29696676.0,-51.95541378887765,-75.59539815527023,0.0003576390943036543,322
0,29696939.0,-56.09613366439498,-78.59191640513791,0.0003577083170065099,348
0,29696960.0,-51.61949811649674,-79.31287748122827,0.0003576477471415112,361
0,29697047.0,-60.11672403734019,-77.92756534945738,0.00035769966416865297,357
0,21631725.0,-72.58964181843248,-75.86299348288935,0.0002067941719433619,230
0,29696673.0,-72.85817196756443,-72.26224210027613,0.00020678551910550494,192
0,29696674.0,-63.345423644664606,-73.70163722612506,0.0002067941719433619,206
0,29696885.0,-62.91052392958136,-77.45277808606488,0.0002067941719433619,217
0,29696932.0,-63.781267626216504,-69.33756919862662,0.00020678551910550494,217
0,29697105.0,-73.26958730033175,-68.52562308135202,0.0002067941719433619,191
0,23922863.0,-36.23365950646257,-81.79891496173809,0.00026484606112567137,258
0,29687638.0,-71.70560728287774,-84.94572058148924,0.00026484606112567137,234
0,29687639.0,-59.04227378415317,-87.05634853821266,0.00026484606112567137,257
0,29687676.0,-35.22025841035111,-90.96654655030511,0.0002648633668013853,268
0,29687992.0,-35.760316865227196,-85.86896110682142,0.00026484606112567137,279
0,29688004.0,-72.35396673768491,-79.20183074915258,0.00026485471396352835,260
0,29697053.0,-54.186410531257934,-87.86065489741623,0.00026484606112567137,299
0,29697054.0,-51.34024369874032,-88.33130248663429,0.0002648633668013853,281
0,29697057.0,-47.50520662099825,-86.12784390936235,0.00026484606112567137,260
0,29697060.0,-35.49335005398416,-88.05924478915858,0.0002648633668013853,263
0,25629292.0,-99.64693821341689,-71.36686061421779,0.0001453157589696983,153
0,29697090.0,-84.86431477628776,-77.03234991966951,0.00014526384194255655,133
0,29697155.0,-90.57051333314485,-72.88725831083889,0.0001453503703211261,136
0,29697159.0,-94.8091421074414,-72.17856828161962,0.0001453503703211261,126
0,23922848.0,-105.56784926864157,-70.37122923275751,0.0008258701092570473,830
0,29687995.0,-100.87148513423472,-74.36210624775617,0.0008258268450677626,844
0,25629291.0,-101.45032569427804,-71.0572773136048,0.00017951177418038352,185
0,29697122.0,-97.00565387811503,-65.03899659264425,0.00017945985715324178,162
0,23922851.0,-108.07709688962541,-47.38328639080828,0.00025408193083161965,281
0,29697124.0,-106.27276371881362,-63.5193011420065,0.00025404731948019184,264
0,25629238.0,-102.15101293848875,-48.36133581960621,0.00019050953109657303,167
0,29697123.0,-100.3240355347375,-64.53279991131421,0.00024742789851962143,246
0,29697100.0,-80.92534129464593,-51.80337637704952,0.0001990239235478165,215
0,29697101.0,-79.26214647018014,-67.51382302459933,0.00019901527070995955,204
0,29697091.0,-85.12043874239544,-73.8025438189245,0.00019300154839937598,201
0,29697109.0,-95.32280315355365,-65.101661996644,0.00019297558988580512,205
0,21631723.0,-74.97084230208566,-52.7530832083919,0.00011219269565327546,116
0,29696675.0,-56.474607040397586,-74.82722220092455,0.00011219269565327546,97
0,29696871.0,-73.33707197302601,-67.8478799095617,0.00011220134849113241,89
0,29696875.0,-56.96038005770788,-70.41709921962251,0.00011219269565327546,93
0,29696933.0,-64.11343462052673,-66.03010165854266,0.00011219269565327546,102
0,25629240.0,-66.61736988764278,-57.83271265782173,0.0002178092345352653,200
0,29604467.0,-59.781065586981185,-52.294094892466774,0.0002178092345352653,232
0,29604469.0,-65.98775287139233,-53.6106275318657,0.00021781788737312225,173
0,29604655.0,-58.57211550524744,-54.7435777553319,0.0002178092345352653,201
0,29604657.0,-58.06257478349198,-59.6949924922867,0.0002178092345352653,200
0,29604659.0,-60.8196655925085,-59.2564612300298,0.0002178092345352653,195
0,29604662.0,-60.99694281004986,-56.47132583223947,0.0002178092345352653,212
